TI_CT_PPHE_1,TI_CT_PPHE_2,TI_CT_PPHE_3,TI_CT_1,TI_CT_2,TI_CT_3,TI_PPHE_1,TI_PPHE_2,TI_PPHE_3,Protein,Gene,Descrip,TI_PPHE,TI_CT_PPHE,TI_CT,Type
18.34656364538943,18.236843769475577,18.692190375292995,17.163179466030208,18.58284731578351,18.24346292949112,18.595749755698208,18.320317817850462,18.727134094106944,Q5E9F5,TAGL2, Transgelin-2 OS=Bos taurus GN=TAGLN2 PE=2 SV=3,18.547733889218538,18.425199263386002,17.996496570434946,B
18.378731968086147,17.752359156262283,18.348881542620433,18.123421578984022,18.19105127766586,18.674642847995514,19.185513242683186,19.329623234763286,19.23962382162811,Q5E9F7,COF1, Cofilin-1 OS=Bos taurus GN=CFL1 PE=2 SV=3,19.251586766358198,18.159990888989622,18.3297052348818,B
21.00746127328894,21.753962051972884,21.727427919062507,21.93523214877149,21.2624740403174,20.875617280776474,22.01078725497705,21.23556637614013,20.876140478060094,Q5XQN5,K2C5," Keratin, type II cytoskeletal 5 OS=Bos taurus GN=KRT5 PE=1 SV=1",21.37416470305909,21.496283748108112,21.35777448995512,B
19.746527668039693,19.833097701764896,19.7269727514733,20.38498449191397,20.605245382644032,20.03742694411545,19.7988203690983,19.77562265542756,19.806310835956435,Q6URK6,CADH5, Cadherin-5 OS=Bos taurus GN=CDH5 PE=2 SV=1,19.793584620160768,19.768866040425962,20.34255227289115,B
30.059436435635593,29.989218878287517,30.200360654150305,29.934867025764213,30.195798977849034,30.253320420427016,30.299941608700404,30.23664718632422,30.334937152305383,Q7SIH1,A2MG, Alpha-2-macroglobulin OS=Bos taurus GN=A2M PE=1 SV=2,30.290508649110006,30.083005322691136,30.127995474680088,B
25.09290791469372,24.856230041915467,25.108966094121403,24.875435318788732,25.289939471137945,25.121139901112947,25.300575621033566,25.336230937569464,25.340541246055867,Q95121,PEDF, Pigment epithelium-derived factor OS=Bos taurus GN=SERPINF1 PE=1 SV=1,25.325782601552962,25.019368016910196,25.09550489701321,B
21.644161267625005,21.277175703902017,21.583040187217527,21.171628435227795,21.575305700513486,21.598115857398223,21.7300733893437,21.57633493616185,21.734408982591447,Q95M17,CHIA, Acidic mammalian chitinase OS=Bos taurus GN=CHIA PE=1 SV=1,21.68027243603233,21.50145905291485,21.44834999771317,B
19.984004236668177,19.917504489103614,20.074919703499727,19.45510225367922,19.410233403705977,19.71042456300869,20.011576013171116,19.992060432325797,19.772751075785035,Q9BGI3,PRDX2, Peroxiredoxin-2 OS=Bos taurus GN=PRDX2 PE=2 SV=1,19.925462507093982,19.992142809757173,19.52525340679796,B
22.191737020070043,22.10247724495743,22.479374990247177,21.94396749297517,22.332316205373747,22.310207009372572,22.547267614660658,23.00228998519261,22.706658214766254,Q9N2I2,IPSP, Plasma serine protease inhibitor OS=Bos taurus GN=SERPINA5 PE=1 SV=1,22.75207193820651,22.257863085091554,22.195496902573833,B
23.679133766806988,23.60676253200768,23.90487682468682,23.506867596982687,23.9855166204584,23.946044973625284,24.038624155302237,23.76396277855806,24.15738160427301,Q9TT36,THBG, Thyroxine-binding globulin OS=Bos taurus GN=SERPINA7 PE=2 SV=1,23.98665617937777,23.73025770783383,23.812809730355458,B
27.917596201338963,27.87494100838107,27.98798604852096,27.38987395578206,27.567165878248268,27.75169989752862,27.89300041192695,28.008949584582766,27.797862982986278,Q9TTE1,SPA31, Serpin A3-1 OS=Bos taurus GN=SERPINA3-1 PE=1 SV=3,27.899937659831995,27.926841086080334,27.56957991051965,B
19.340331853355224,19.337202853093157,19.481628476780156,19.521340805691036,19.489636772547943,19.30632301786186,19.2966518020089,19.43587341890487,19.480935915317083,Q9TTJ5,RGN, Regucalcin OS=Bos taurus GN=RGN PE=2 SV=1,19.404487045410285,19.386387727742846,19.439100198700277,B
19.395435897926735,19.342361800145287,19.54358244451444,19.89893545583203,20.30464746435607,19.802916501051758,19.210184774583347,19.495809256051064,19.412673868871362,Q9XSJ4,ENOA, Alpha-enolase OS=Bos taurus GN=ENO1 PE=1 SV=4,19.37288929983526,19.427126714195484,20.002166473746616,B
